trace_name,event_id,n_candidates,sampling_rate_hz,true_s_sample,c1_sample,c1_index,c1_fixed_score,c1_prob,c1_source,c1_resid_s,c1_resid_sp,c1_stead_prob,c1_ida_prob,c1_delta_sp,c2_sample,c2_index,c2_fixed_score,c2_prob,c2_source,c2_resid_s,c2_resid_sp,c2_stead_prob,c2_ida_prob,c2_delta_sp,margin_fixed,c1_ok,c2_ok,ae_c1,ae_c2,snr_db,p_switch,switched,pred_scalar,pred_fixed,pred_resid
23249571.OT.OT15..EH,23249571,2,100.0,2294.0,2293.0,0,-0.09763876092116971,0.8226063251495361,stead,-0.673154993070515,-1.5857978520815115,0.8226063251495361,0.0,5.419999999999998,2282.0,1.0,-0.25671455338641047,0.5984399318695068,ida,-0.7831549930705144,-1.6957978520815118,0.0,0.5984399318695068,5.309999999999998,0.15907579246524076,True,True,0.01,0.12,14.756,0.3811686038970947,False,2293.0,2293.0,2293.0
23249571.OT.TAR1..HH,23249571,2,100.0,2233.0,2272.0,0,-0.12542681221848193,0.7781362533569336,stead,0.08584370830591226,0.2591205265919898,0.7781362533569336,0.0,7.24,2266.0,1.0,-0.5666752102662407,0.321952760219574,ida,0.025843708305913538,0.1991205265919893,0.0,0.321952760219574,7.18,0.4412483980477587,True,True,0.39,0.33,17.529,0.5762424468994141,True,2266.0,2272.0,2272.0
23249971.IV.FDMO..HH,23249971,2,100.0,2617.0,2605.0,0,-0.485954531591331,0.5777067542076111,ida,0.12366710614904441,-0.02602440224246294,0.0,0.5777067542076111,5.1,2614.0,1.0,-0.5928113969986637,0.5595632791519165,stead,0.21366710614904427,0.0639755977575378,0.5595632791519165,0.0,5.19,0.10685686540733269,True,True,0.12,0.03,1.24,0.24225632846355438,False,2605.0,2605.0,2605.0
23249971.IV.LNSS..HH,23249971,1,100.0,2276.0,2282.0,0,-0.18479705264843954,0.8577152490615845,stead+ida,0.07497101574100462,0.16038267057167843,0.8577152490615845,0.6703285574913025,2.920000000000002,,,,,,,,0.0,0.0,,0.0,True,False,0.06,,2.441,,False,2282.0,2282.0,2282.0
23249971.IV.LNSS..HN,23249971,1,100.0,2278.0,2290.0,0,-0.24752745829735362,0.6095374226570129,stead+ida,0.13497101574100157,0.09038267057167637,0.5669702291488647,0.6095374226570129,2.85,,,,,,,,0.0,0.0,,0.0,True,False,0.12,,3.108,,False,2290.0,2290.0,2290.0
23249971.IV.MC2..EH,23249971,1,100.0,2172.0,2189.0,0,-1.0138635597567518,0.8381317257881165,stead+ida,-0.05008934793165665,-0.08181798169984811,0.8381317257881165,0.6228058338165283,3.8,,,,,,,,0.0,0.0,,0.0,True,False,0.17,,12.995,,False,2189.0,2189.0,2189.0
23249971.IV.MMO1..HN,23249971,2,100.0,1880.0,3036.0,0,-38.10039711965805,0.08061493188142776,ida,11.475951535763436,2.6221203542899274,0.0,0.08061493188142776,6.29,8692.0,1.0,-43.744141601460285,1e-06,stead,68.03595153576343,59.18212035428993,2.4959911115729483e-07,0.0,62.85,5.643744481802237,False,False,11.56,68.12,-6.203,0.0,False,3036.0,3036.0,3036.0
23249971.IV.NRCA..HH,23249971,1,100.0,1907.0,1919.0,0,-0.10507103714192878,0.9846007823944092,stead+ida,-0.14092639909352211,-0.03653561601831301,0.9846007823944092,0.8033449053764343,2.179999999999998,,,,,,,,0.0,0.0,,0.0,True,False,0.12,,21.608,,False,1919.0,1919.0,1919.0
23249971.IV.RM33..EH,23249971,1,100.0,2130.0,2132.0,0,-0.34156591444072826,0.9103236794471741,stead+ida,-0.10771598869905219,5.9405349144725506e-05,0.9103236794471741,0.7052559852600098,3.77,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,2.091,,False,2132.0,2132.0,2132.0
23249971.IV.RM33..HN,23249971,1,100.0,2066.0,2081.0,0,-0.5852010821286506,0.44510143995285034,stead+ida,0.022284011300946815,-0.4699405946508577,0.44510143995285034,0.29196107387542725,3.2999999999999976,,,,,,,,0.0,0.0,,0.0,True,False,0.15,,2.364,,False,2081.0,2081.0,2081.0
23249971.IV.SMA1..EH,23249971,1,100.0,2150.0,2151.0,0,-0.11158976632709613,0.8463721871376038,stead+ida,0.15030020045298897,0.21423103918716757,0.8463721871376038,0.4432770609855652,3.110000000000002,,,,,,,,0.0,0.0,,0.0,True,False,0.01,,9.576,,False,2151.0,2151.0,2151.0
23249971.IV.T1299..EH,23249971,1,100.0,1914.0,1908.0,0,-0.5228933634410382,0.6437550783157349,stead+ida,-0.11709858142707308,0.15871772883099622,0.5184464454650879,0.6437550783157349,2.639999999999998,,,,,,,,0.0,0.0,,0.0,True,False,0.06,,11.528,,False,1908.0,1908.0,1908.0
23249971.IV.T1299..HN,23249971,2,100.0,1968.0,8546.0,0,-38.228995537451425,0.06233275309205055,ida,65.73290141857292,65.468717728831,0.0,0.06233275309205055,67.95,359.0,1.0,-39.25089655004606,0.008074281737208366,stead,-16.13709858142707,-16.401282271169002,0.008074281737208366,0.0,-13.920000000000002,1.0219010125946326,False,False,65.78,16.09,2.267,1.0,True,359.0,8546.0,8546.0
23250021.IV.PTCC..HH,23250021,2,100.0,2114.0,2108.0,0,-0.2245899137882283,0.657433032989502,stead,-0.026851560560494647,0.17220578850680024,0.657433032989502,0.0,5.03,2096.0,1.0,-0.5206645005777961,0.3968479633331299,ida,-0.1468515605604921,0.05220578850680013,0.0,0.3968479633331299,4.91,0.29607458678956783,True,True,0.06,0.18,7.128,0.3969932794570923,False,2108.0,2108.0,2108.0
23250021.IV.STAL..HH,23250021,2,100.0,2501.0,2503.0,0,-0.49879847791354004,0.7675778865814209,stead,-0.5682404935733656,-0.38758505812080735,0.7675778865814209,0.0,2.91,2495.0,1.0,-0.7605948321150604,0.5699562430381775,ida,-0.6482404935733674,-0.4675850581208074,0.0,0.5699562430381775,2.83,0.26179635420152036,True,True,0.02,0.06,27.198,0.39509329199790955,False,2503.0,2503.0,2503.0
23250021.IV.STAL..HN,23250021,2,100.0,2250.0,2252.0,0,-0.4037565367833507,0.9282711148262024,stead,-0.5682404935733656,-0.40758505812080736,0.9282711148262024,0.0,2.89,2244.0,1.0,-0.6712830373857552,0.6814229488372803,ida,-0.6482404935733639,-0.48758505812080744,0.0,0.6814229488372803,2.81,0.2675265006024045,True,True,0.02,0.06,33.489,0.379290372133255,False,2252.0,2252.0,2252.0
23250021.NI.PALA..HH,23250021,2,100.0,2180.0,2178.0,0,-0.05866427426515439,0.8936660289764404,stead,-0.03127168217061982,-0.15267828259619765,0.8936660289764404,0.0,1.99,2171.0,1.0,-0.19815527043267747,0.729905366897583,ida,-0.1012716821706201,-0.2226782825961977,0.0,0.729905366897583,1.92,0.13949099616752308,True,True,0.02,0.09,32.633,0.46322396397590637,False,2178.0,2178.0,2178.0
23250021.NI.PURA..HH,23250021,1,100.0,2408.0,2411.0,0,-0.04649463624271312,0.9112032651901245,stead+ida,0.02454941302566649,0.06543503722318311,0.9112032651901245,0.6735419631004333,2.79,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,19.017,,False,2411.0,2411.0,2411.0
23250021.OX.ACOM..HH,23250021,2,100.0,2635.0,2703.0,0,-1.1187069176406004,0.8138932585716248,stead,0.8285395631038561,0.5595133647323829,0.8138932585716248,0.0,7.179999999999998,2688.0,1.0,-1.1483659108475912,0.42270830273628235,ida,0.678539563103854,0.40951336473238253,0.0,0.42270830273628235,7.029999999999998,0.029658993206990836,False,False,0.68,0.53,13.505,0.8962809443473816,True,2688.0,2703.0,2688.0
23250021.OX.ACOM..HN,23250021,2,100.0,2648.0,2717.0,0,-1.1398845310904109,0.8147357702255249,stead,0.8385395631038577,0.17951336473238477,0.8147357702255249,0.0,6.8,2704.0,1.0,-1.1530377760730581,0.46789857745170593,ida,0.7085395631038551,0.04951336473238488,0.0,0.46789857745170593,6.67,0.01315324498264725,False,False,0.69,0.56,15.879,0.9021314382553101,True,2704.0,2717.0,2704.0
23250021.OX.BAD..HH,23250021,1,100.0,2394.0,2397.0,0,-0.09659150136298847,0.8848081231117249,stead+ida,-0.1448630296765625,-0.20010160361221718,0.8848081231117249,0.6097806692123413,4.09,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,22.09,,False,2397.0,2397.0,2397.0
23250021.OX.BAD..HN,23250021,1,100.0,2361.0,2371.0,0,-0.11681110640816497,0.8140733242034912,stead+ida,-0.07486302967656044,-0.3501016036122171,0.8140733242034912,0.37509551644325256,3.94,,,,,,,,0.0,0.0,,0.0,True,False,0.1,,16.906,,False,2371.0,2371.0,2371.0
23250021.OX.BOO..HH,23250021,1,100.0,2368.0,2370.0,0,-0.008265120742829314,0.9836056232452393,stead+ida,-0.21770960743521872,-0.26030365586562,0.9836056232452393,0.7146697044372559,1.96,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,26.244,,False,2370.0,2370.0,2370.0
23250021.OX.BOO..HN,23250021,1,100.0,2159.0,2162.0,0,-0.0040327629363882,0.9919669032096863,stead+ida,-0.20770960743521716,-0.26030365586562,0.9919669032096863,0.7359166145324707,1.96,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,35.969,,False,2162.0,2162.0,2162.0
23250021.OX.CAE..HH,23250021,3,100.0,2549.0,2626.0,0,-0.14264456782413654,0.7517968416213989,stead,1.069686668099127,0.5430669178222045,0.7517968416213989,0.0,8.360000000000003,2620.0,1.0,-0.3706183391177857,0.4765242338180542,ida,1.0096866680991248,0.483066917822204,0.0,0.4765242338180542,8.300000000000002,0.22797377129364915,False,False,0.77,0.71,4.847,0.893476128578186,True,2620.0,2626.0,2626.0
23250021.OX.CIMO..HH,23250021,1,100.0,2755.0,2750.0,0,-0.19244241488419747,0.680528998374939,stead+ida,-0.6704531043953033,-0.33104594832425516,0.680528998374939,0.40073150396347046,5.26,,,,,,,,0.0,0.0,,0.0,True,False,0.05,,10.72,,False,2750.0,2750.0,2750.0
23250021.OX.CIMO..HN,23250021,2,100.0,2485.0,2559.0,0,-0.3812377112901214,0.46651017665863037,stead,0.11954689560469767,0.4589540516757449,0.46651017665863037,0.0,6.05,2503.0,1.0,-0.504471142155766,0.3646044135093689,ida,-0.44045310439530105,-0.10104594832425473,0.0,0.3646044135093689,5.49,0.12323343086564464,False,True,0.74,0.18,21.213,0.3885258734226227,False,2559.0,2559.0,2559.0
23250021.OX.CLUD..HH,23250021,1,100.0,2125.0,2132.0,0,-0.06927169463130345,0.9043251276016235,stead+ida,0.08858443816026007,-0.06798999910061942,0.9043251276016235,0.5175373554229736,2.05,,,,,,,,0.0,0.0,,0.0,True,False,0.07,,24.975,,False,2132.0,2132.0,2132.0
23250021.OX.CLUD..HN,23250021,1,100.0,1953.0,1961.0,0,-0.05867751250848886,0.9236907362937927,stead+ida,0.08858443816026007,-0.07798999910061921,0.9236907362937927,0.3933752179145813,2.04,,,,,,,,0.0,0.0,,0.0,True,False,0.08,,36.585,,False,1961.0,1961.0,1961.0
23250021.OX.DRE..HH,23250021,2,100.0,2547.0,2539.0,0,-0.3421659890526898,0.5044270753860474,stead,0.0891757640573303,0.1838090028737529,0.5044270753860474,0.0,8.41,2527.0,1.0,-0.5139837025526406,0.3577333390712738,ida,-0.030824235942670697,0.06380900287375191,0.0,0.3577333390712738,8.29,0.17181771349995079,True,True,0.08,0.2,6.955,0.6466864943504333,True,2527.0,2539.0,2539.0
23250021.OX.DRE..HN,23250021,2,100.0,2411.0,2413.0,0,-0.35655414795885476,0.4901183843612671,stead,0.18917576405732817,0.46380900287375226,0.4901183843612671,0.0,8.69,2394.0,1.0,-0.6635683714499802,0.2652356028556824,ida,-0.00082423594266956,0.27380900287375276,0.0,0.2652356028556824,8.5,0.3070142234911254,True,True,0.02,0.17,20.325,0.6853839159011841,True,2394.0,2413.0,2413.0
23250021.OX.FUSE..HH,23250021,1,100.0,1793.0,1796.0,0,-0.050648536139010505,0.9036645293235779,stead+ida,0.09049034060664596,-0.17279788612733515,0.9036645293235779,0.630108654499054,1.5,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,30.962,,False,1796.0,1796.0,1796.0
23250021.OX.FUSE..HN,23250021,1,100.0,1795.0,1807.0,0,-0.02027942466073941,0.9602526426315308,stead+ida,0.18049034060664582,-0.09279788612733286,0.9602526426315308,0.5521966218948364,1.5800000000000023,,,,,,,,0.0,0.0,,0.0,True,False,0.12,,36.04,,False,1807.0,1807.0,1807.0
23250021.OX.MLN..HH,23250021,2,100.0,2507.0,2522.0,0,-0.1984795660226304,0.6723614931106567,stead,0.7467723971553468,0.4528431764322116,0.6723614931106567,0.0,5.480000000000002,2495.0,1.0,-0.504726682016104,0.3644181191921234,ida,0.47677239715534725,0.18284317643221204,0.0,0.3644181191921234,5.210000000000003,0.30624711599347365,True,True,0.15,0.12,6.212,0.9119622111320496,True,2495.0,2522.0,2495.0
23250021.OX.MLN..HN,23250021,3,100.0,2705.0,2737.0,0,-0.12932323838033466,0.7720959186553955,stead,0.9167723971553485,0.492843176432209,0.7720959186553955,0.0,5.52,2671.0,1.0,-0.6529093343877296,0.2709506154060364,ida,0.2567723971553484,-0.16715682356779027,0.0,0.2709506154060364,4.86,0.5235860960073949,True,True,0.32,0.34,12.596,0.9247260689735413,True,2671.0,2737.0,2671.0
23250021.OX.MPRI..HH,23250021,1,100.0,2123.0,2123.0,0,-0.09799564098709415,0.9570519924163818,stead+ida,0.010667513830360242,-0.17944638407488211,0.9570519924163818,0.6519812345504761,2.14,,,,,,,,0.0,0.0,,0.0,True,False,0.0,,29.697,,False,2123.0,2123.0,2123.0
23250021.OX.MPRI..HN,23250021,1,100.0,1932.0,1936.0,0,-0.08901003720805847,0.9443879127502441,stead+ida,0.0406675138303596,-0.14944638407488453,0.9443879127502441,0.4259736239910126,2.1699999999999977,,,,,,,,0.0,0.0,,0.0,True,False,0.04,,42.783,,False,1936.0,1936.0,1936.0
23250021.OX.PLRO..HH,23250021,2,100.0,2251.0,2253.0,0,-0.07702255198695672,0.8572333455085754,stead,-0.18023443842509224,-0.16066410245959384,0.8572333455085754,0.0,3.880000000000002,2247.0,1.0,-0.2183631372946369,0.6461482644081116,ida,-0.2402344384250945,-0.2206641024595939,0.0,0.6461482644081116,3.820000000000002,0.14134058530768018,True,True,0.02,0.04,17.325,0.40314504504203796,False,2253.0,2253.0,2253.0
23250021.OX.PLRO..HN,23250021,2,100.0,2434.0,2456.0,0,-0.20206631267706063,0.667555570602417,stead,0.019765561574905277,0.019335897540403657,0.667555570602417,0.0,4.06,2444.0,1.0,-0.32018003161396136,0.5271025896072388,ida,-0.10023443842509216,-0.100664102459596,0.0,0.5271025896072388,3.94,0.11811371893690073,True,True,0.22,0.1,33.8,0.47298604249954224,False,2456.0,2456.0,2456.0
23250021.OX.PRED..HH,23250021,2,100.0,2577.0,2588.0,0,-0.10909540828647689,0.8039720058441162,stead,0.14199984274420885,0.027489604186220262,0.8039720058441162,0.0,7.11,2575.0,1.0,-0.4292769835823271,0.4237744212150574,ida,0.011999842744209843,-0.10251039581377963,0.0,0.4237744212150574,6.98,0.3201815752958502,True,True,0.11,0.02,16.503,0.6353121995925903,True,2575.0,2588.0,2588.0
23250021.OX.PRED..HN,23250021,2,100.0,2620.0,2634.0,0,-0.1893498426879655,0.6847512125968933,stead,0.17199984274420999,-0.0725103958137776,0.6847512125968933,0.0,7.0100000000000025,2618.0,1.0,-0.34837987953996785,0.49819695949554443,ida,0.011999842744209843,-0.23251039581377775,0.0,0.49819695949554443,6.850000000000002,0.15903003685200234,True,True,0.14,0.02,12.511,0.6966886520385742,True,2618.0,2634.0,2634.0
23250021.OX.ZOU2..HH,23250021,1,100.0,2388.0,2386.0,0,-0.33078237781768854,0.971399188041687,stead+ida,0.459397524852454,0.12462925220983578,0.971399188041687,0.6330276727676392,3.48,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,18.55,,False,2386.0,2386.0,2386.0
23250021.OX.ZOU2..HN,23250021,1,100.0,2289.0,2290.0,0,-0.35920425563956276,0.9835609197616577,stead+ida,0.48939752485245336,0.13462925220983601,0.9835609197616577,0.7066776752471924,3.49,,,,,,,,0.0,0.0,,0.0,True,False,0.01,,28.863,,False,2290.0,2290.0,2290.0
23250021.RF.GEPF..HH,23250021,1,100.0,2260.0,2260.0,0,-0.20818248733484285,0.9196158647537231,stead+ida,-0.2932353842102362,-0.09560579137903602,0.9196158647537231,0.6991022825241089,2.82,,,,,,,,0.0,0.0,,0.0,True,False,0.0,,35.083,,False,2260.0,2260.0,2260.0
23250801.IV.CELI..HH,23250801,2,100.0,2554.0,2542.0,0,-0.4395812756043354,0.4151304066181183,stead,0.10665742261037181,0.20719661606945472,0.4151304066181183,0.0,8.33,2599.0,1.0,-0.9666343754710859,0.14467450976371765,ida,0.6766574226103685,0.777196616069455,0.0,0.14467450976371765,8.9,0.5270530998667504,True,True,0.12,0.45,8.966,0.443512886762619,False,2542.0,2542.0,2542.0
23250801.IV.CELI..HN,23250801,3,100.0,2667.0,2749.0,0,-0.33609467861506453,0.5105894804000854,stead,1.0466574226103695,0.9871966160694541,0.5105894804000854,0.0,9.11,2659.0,1.0,-0.48229788979804855,0.3811372220516205,stead,0.14665742261037096,0.0871966160694555,0.3811372220516205,0.0,8.21,0.14620321118298402,False,True,0.82,0.08,9.57,0.9032325744628906,True,2659.0,2749.0,2659.0
23250801.IV.LADO..EH,23250801,1,100.0,2012.0,2002.0,0,-0.12138553380934283,0.8984814882278442,stead+ida,0.06130824176303218,0.10724398889417408,0.8984814882278442,0.683230996131897,3.02,,,,,,,,0.0,0.0,,0.0,True,False,0.1,,40.5,,False,2002.0,2002.0,2002.0
23250801.MN.TIP..HH,23250801,2,100.0,2477.0,2442.0,0,-0.6603509556695067,0.39066511392593384,stead,-0.5343755744672549,-0.3574854333909707,0.39066511392593384,0.0,4.9,2431.0,1.0,-1.0027125525271834,0.24452564120292664,ida,-0.6443755744672579,-0.46748543339097104,0.0,0.24452564120292664,4.79,0.34236159685767664,True,True,0.35,0.46,21.543,0.3696613311767578,False,2442.0,2442.0,2442.0
23250801.MN.TIP..HN,23250801,2,100.0,2277.0,2240.0,0,-2.2005227587038205,0.6523156762123108,stead,-0.554375574467258,-0.39748543339097075,0.6523156762123108,0.0,4.86,2234.0,1.0,-3.296198416224574,0.38604456186294556,ida,-0.6143755744672568,-0.45748543339097125,0.0,0.38604456186294556,4.8,1.0956756575207534,True,True,0.37,0.43,20.416,0.32679957151412964,False,2240.0,2240.0,2240.0
23250901.IV.CAMP..HH,23250901,2,100.0,2305.0,2308.0,0,-3.4468644156868775,0.5184805393218994,ida,-0.4048837570527688,-0.21368925844627817,0.0,0.5184805393218994,5.430000000000002,2317.0,1.0,-3.850922936478877,0.44350674748420715,stead,-0.3148837570527654,-0.12368925844627832,0.44350674748420715,0.0,5.520000000000002,0.40405852079199933,True,True,0.03,0.12,-0.746,0.5016055107116699,True,2317.0,2308.0,2308.0
23250901.IV.CESI..HH,23250901,1,100.0,2397.0,2404.0,0,-3.0184809997178483,0.7583545446395874,stead+ida,0.21308837724870067,0.08400094974439565,0.7583545446395874,0.7476388812065125,4.34,,,,,,,,0.0,0.0,,0.0,True,False,0.07,,4.197,,False,2404.0,2404.0,2404.0
23250901.IV.CESI..HN,23250901,2,100.0,2353.0,2346.0,0,-0.46617557264186577,0.3936271369457245,ida,0.07308837724870187,-0.0559990502556067,0.0,0.3936271369457245,4.1999999999999975,3260.0,1.0,-1.354957936749214,0.06654239445924759,stead,9.213088377248702,9.084000949744393,0.06654239445924759,0.0,13.339999999999998,0.8887823641073482,True,False,0.07,9.07,1.186,3.6626097987824124e-11,False,2346.0,2346.0,2346.0
23250901.IV.CSP1..EH,23250901,1,100.0,2118.0,2129.0,0,-1.0526806545433434,0.7501263618469238,stead+ida,0.10182487370668625,-0.182479083480243,0.7501263618469238,0.5558620691299438,4.869999999999997,,,,,,,,0.0,0.0,,0.0,True,False,0.11,,12.772,,False,2129.0,2129.0,2129.0
23250901.IV.FDMO..HH,23250901,2,100.0,1973.0,1977.0,0,-2.4009922682706204,0.8819196224212646,stead,0.050174889851387405,-0.16041055407531513,0.8819196224212646,0.0,4.01,1968.0,1.0,-2.799640555735941,0.70028156042099,ida,-0.03982511014861245,-0.250410554075315,0.0,0.70028156042099,3.92,0.39864828746532055,True,True,0.04,0.05,9.275,0.5606220364570618,True,1968.0,1977.0,1977.0
23250901.IV.LNSS..HH,23250901,1,100.0,2035.0,2030.0,0,-0.9303853934715965,0.5583888292312622,stead+ida,-0.1376536962616388,-0.14224400534162962,0.5448665022850037,0.5583888292312622,3.26,,,,,,,,0.0,0.0,,0.0,True,False,0.05,,5.249,,False,2030.0,2030.0,2030.0
23250901.IV.LNSS..HN,23250901,1,100.0,1912.0,1908.0,0,-0.4870879240722274,0.37750333547592163,stead+ida,-0.13765369626164237,0.03775599465837054,0.37750333547592163,0.18262477219104767,3.44,,,,,,,,0.0,0.0,,0.0,True,False,0.04,,3.212,,False,1908.0,1908.0,1908.0
23250901.IV.MC2..EH,23250901,2,100.0,2248.0,2274.0,0,-1.0662846574869558,0.8823505640029907,stead+ida,-0.5628279705094377,-0.5495532548489082,0.8823505640029907,0.6258039474487305,2.639999999999998,423.0,1.0,-37.84634608942607,0.13399279117584229,stead,-19.072827970509437,-19.059553254848907,0.13399279117584229,0.0,-15.870000000000003,36.78006143193912,True,False,0.26,18.25,23.392,3.865612507987417e-21,False,2274.0,2274.0,2274.0
23250901.IV.MMO1..EH,23250901,3,100.0,2328.0,2321.0,0,-0.14347711160610155,0.7531911134719849,stead,-0.2616835440344776,-0.12930598649334302,0.7531911134719849,0.0,3.34,2315.0,1.0,-0.1709757623261321,0.7340631484985352,ida,-0.32168354403447985,-0.18930598649334307,0.0,0.7340631484985352,3.28,0.02749865072003055,True,True,0.07,0.13,6.131,0.4760134518146515,False,2321.0,2321.0,2321.0
23250901.IV.NRCA..HH,23250901,1,100.0,1930.0,1933.0,0,-1.9644237659689199,0.990952730178833,stead+ida,0.03303026920432517,-0.013969062889321204,0.990952730178833,0.43554288148880005,1.3,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,34.111,,False,1933.0,1933.0,1933.0
23250901.IV.NRCA..HN,23250901,1,100.0,1918.0,1921.0,0,-1.9295079797231864,0.9893008470535278,stead+ida,0.03303026920432872,-0.013969062889321204,0.9893008470535278,0.33006414771080017,1.3,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,37.191,,False,1921.0,1921.0,1921.0
23250901.IV.RM33..EH,23250901,2,100.0,2568.0,2567.0,1,-3.2275210128082277,0.6097234487533569,ida,-0.07110881560228144,1.4786473953771715,0.0,0.6097234487533569,6.46,2576.0,0.0,-3.428012383626714,0.7725481390953064,stead,0.01889118439771842,1.5686473953771713,0.7725481390953064,0.0,6.55,0.20049137081848611,True,True,0.01,0.08,1.317,0.48214009404182434,False,2567.0,2567.0,2567.0
23250901.IV.RM33..HN,23250901,1,100.0,2368.0,2380.0,0,-3.9191089237221908,0.3381100296974182,stead+ida,0.058891184397717566,0.2886473953771711,0.3381100296974182,0.3168756067752838,5.27,,,,,,,,0.0,0.0,,0.0,True,False,0.12,,2.896,,False,2380.0,2380.0,2380.0
23250901.IV.SMA1..EH,23250901,1,100.0,2124.0,2073.0,0,-3.326992650410685,0.4969816505908966,stead+ida,-0.10292022175497095,-0.8610400372166187,0.4969816505908966,0.30709123611450195,3.2199999999999975,,,,,,,,0.0,0.0,,0.0,False,False,0.51,,5.28,,False,2073.0,2073.0,2073.0
23250901.IV.T1299..EH,23250901,1,100.0,2278.0,2272.0,0,-3.0347572279733392,0.650708794593811,stead+ida,0.19639919398841954,0.01963630030238095,0.5272266864776611,0.650708794593811,3.730000000000002,,,,,,,,0.0,0.0,,0.0,True,False,0.06,,5.676,,False,2272.0,2272.0,2272.0
23250901.IV.T1299..HN,23250901,1,100.0,2221.0,2013.0,0,-0.5720529703680103,0.4039894938468933,stead+ida,-1.82360080601158,-1.9503636996976212,0.4039894938468933,0.23393526673316956,1.76,,,,,,,,0.0,0.0,,0.0,False,False,2.08,,3.481,,False,2013.0,2013.0,2013.0
23251481.IV.CESI..HH,23251481,1,100.0,2146.0,2144.0,0,-2.036045684066093,0.7055673599243164,stead+ida,0.032727636851877406,-0.13259862716748394,0.6676309108734131,0.7055673599243164,3.01,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,0.845,,False,2144.0,2144.0,2144.0
23251481.IV.CESI..HN,23251481,2,100.0,2154.0,2036.0,0,-0.40109979872583823,0.4483416974544525,stead+ida,-1.1272723631481245,-1.1525986271674837,0.4483416974544525,0.26577433943748474,1.99,10929.0,1.0,-1.1377128481588155,0.10275314748287201,ida,87.80272763685188,87.77740137283251,0.0,0.10275314748287201,90.92,0.7366130494329772,False,False,1.18,87.75,1.668,0.0,False,2036.0,2036.0,2036.0
23251481.IV.FDMO..HH,23251481,2,100.0,2563.0,2556.0,0,-0.6678768644492146,0.9086425304412842,stead+ida,,-0.16084394174000982,0.9086425304412842,0.7086323499679565,3.7,6087.0,1.0,-37.94292045193855,0.11045821011066437,ida,,35.14915605825999,0.0,0.11045821011066437,39.01,37.275043587489336,True,False,0.07,35.24,4.412,0.005379656795412302,False,2556.0,2556.0,2556.0
23251481.IV.LNSS..HH,23251481,1,100.0,2376.0,2370.0,0,-0.7641378367252899,0.8035897016525269,stead+ida,-0.04874215784942848,-0.026672861236680667,0.8035897016525269,0.7052571773529053,4.0500000000000025,,,,,,,,0.0,0.0,,0.0,True,False,0.06,,3.516,,False,2370.0,2370.0,2370.0
23251481.IV.LNSS..HN,23251481,2,100.0,2274.0,2269.0,0,-0.3639805228785839,0.48289257287979126,stead,-0.03874215784942692,-0.036672861236680454,0.48289257287979126,0.0,4.040000000000003,2259.0,1.0,-0.5348761449167095,0.34309348464012146,ida,-0.13874215784942834,-0.136672861236681,0.0,0.34309348464012146,3.940000000000002,0.17089562203812564,True,True,0.05,0.15,0.246,0.40415364503860474,False,2269.0,2269.0,2269.0
23251481.IV.MC2..EH,23251481,3,100.0,2416.0,2410.0,0,-2.1015638478806187,0.6394677758216858,stead+ida,-0.3821763997464629,-0.43651065069832296,0.6394677758216858,0.6307765245437622,3.44,8847.0,1.0,-37.668984831015386,0.1910449117422104,ida,63.987823600253535,63.93348934930168,0.0,0.1910449117422104,67.81,35.56742098313477,True,False,0.06,64.31,14.338,0.0,False,2410.0,2410.0,2410.0
23251481.IV.NRCA..HH,23251481,1,100.0,1982.0,1983.0,0,-1.273264732948422,0.9883050918579102,stead+ida,-0.24273313567489918,-0.0790996048273338,0.9883050918579102,0.7868702411651611,2.1800000000000024,,,,,,,,0.0,0.0,,0.0,True,False,0.01,,18.819,,False,1983.0,1983.0,1983.0
23251481.IV.NRCA..HN,23251481,1,100.0,2039.0,2039.0,0,-1.1241575628026799,0.9727689027786255,stead+ida,-0.2527331356748972,-0.03909960482733865,0.9727689027786255,0.793931245803833,2.2199999999999975,,,,,,,,0.0,0.0,,0.0,True,False,0.0,,21.614,,False,2039.0,2039.0,2039.0
23252421.IV.ATCC..EH,23252421,1,100.0,2456.0,2468.0,0,-0.08441581274513182,0.9625247120857239,stead+ida,0.27332839152935584,0.30133781770860946,0.9625247120857239,0.7143435478210449,5.55,,,,,,,,0.0,0.0,,0.0,True,False,0.12,,2.471,,False,2468.0,2468.0,2468.0
23252421.IV.ATCC..HN,23252421,3,100.0,2416.0,2431.0,0,-0.19292950402294953,0.7542887926101685,stead,0.3033283915293552,0.2713378177086092,0.7542887926101685,0.0,5.52,2423.0,1.0,-0.25882781261712645,0.6139518022537231,ida,0.2233283915293569,0.19133781770861003,0.0,0.6139518022537231,5.44,0.06589830859417692,True,True,0.15,0.07,4.712,0.8248737454414368,True,2423.0,2431.0,2423.0
